group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
collections,fold,16,,,985128.0,ns,2255
collections,fold,16,,,1978371.0,ns,4510
collections,fold,16,,,2971474.0,ns,6765
collections,fold,16,,,3955180.0,ns,9020
collections,fold,16,,,4945528.0,ns,11275
collections,fold,16,,,5958998.0,ns,13530
collections,fold,16,,,6948394.0,ns,15785
collections,fold,16,,,7955874.0,ns,18040
collections,fold,16,,,8914022.0,ns,20295
collections,fold,16,,,9888039.0,ns,22550
collections,fold,16,,,10815069.0,ns,24805
collections,fold,16,,,11850711.0,ns,27060
collections,fold,16,,,12852681.0,ns,29315
collections,fold,16,,,13843630.0,ns,31570
collections,fold,16,,,14814772.0,ns,33825
collections,fold,16,,,15816171.0,ns,36080
collections,fold,16,,,16810325.0,ns,38335
collections,fold,16,,,17791616.0,ns,40590
collections,fold,16,,,18763800.0,ns,42845
collections,fold,16,,,19777101.0,ns,45100
collections,fold,16,,,20749816.0,ns,47355
collections,fold,16,,,21732979.0,ns,49610
collections,fold,16,,,22716825.0,ns,51865
collections,fold,16,,,23721180.0,ns,54120
collections,fold,16,,,24696579.0,ns,56375
collections,fold,16,,,25707856.0,ns,58630
collections,fold,16,,,26669090.0,ns,60885
collections,fold,16,,,27668905.0,ns,63140
collections,fold,16,,,28677047.0,ns,65395
collections,fold,16,,,29642668.0,ns,67650
collections,fold,16,,,30601507.0,ns,69905
collections,fold,16,,,31608525.0,ns,72160
collections,fold,16,,,32617889.0,ns,74415
collections,fold,16,,,33541352.0,ns,76670
collections,fold,16,,,34593205.0,ns,78925
collections,fold,16,,,35568564.0,ns,81180
collections,fold,16,,,36554664.0,ns,83435
collections,fold,16,,,37592561.0,ns,85690
collections,fold,16,,,38493141.0,ns,87945
collections,fold,16,,,39539514.0,ns,90200
collections,fold,16,,,40524351.0,ns,92455
collections,fold,16,,,41451882.0,ns,94710
collections,fold,16,,,42506189.0,ns,96965
collections,fold,16,,,43490125.0,ns,99220
collections,fold,16,,,44399831.0,ns,101475
collections,fold,16,,,45465370.0,ns,103730
collections,fold,16,,,46443636.0,ns,105985
collections,fold,16,,,47440285.0,ns,108240
collections,fold,16,,,48307692.0,ns,110495
collections,fold,16,,,49398989.0,ns,112750
collections,fold,16,,,50358039.0,ns,115005
collections,fold,16,,,51311948.0,ns,117260
collections,fold,16,,,52344545.0,ns,119515
collections,fold,16,,,53627272.0,ns,121770
collections,fold,16,,,54548690.0,ns,124025
collections,fold,16,,,55336568.0,ns,126280
collections,fold,16,,,56288012.0,ns,128535
collections,fold,16,,,57425747.0,ns,130790
collections,fold,16,,,58626520.0,ns,133045
collections,fold,16,,,59286788.0,ns,135300
collections,fold,16,,,60186155.0,ns,137555
collections,fold,16,,,61251735.0,ns,139810
collections,fold,16,,,62134250.0,ns,142065
collections,fold,16,,,63206612.0,ns,144320
collections,fold,16,,,64196147.0,ns,146575
collections,fold,16,,,65165878.0,ns,148830
collections,fold,16,,,66153470.0,ns,151085
collections,fold,16,,,67160299.0,ns,153340
collections,fold,16,,,68126812.0,ns,155595
collections,fold,16,,,69044343.0,ns,157850
collections,fold,16,,,70084965.0,ns,160105
collections,fold,16,,,71111170.0,ns,162360
collections,fold,16,,,72125473.0,ns,164615
collections,fold,16,,,73401477.0,ns,166870
collections,fold,16,,,74088375.0,ns,169125
collections,fold,16,,,75099412.0,ns,171380
collections,fold,16,,,76029065.0,ns,173635
collections,fold,16,,,77013402.0,ns,175890
collections,fold,16,,,78000134.0,ns,178145
collections,fold,16,,,78996833.0,ns,180400
collections,fold,16,,,80031695.0,ns,182655
collections,fold,16,,,80960617.0,ns,184910
collections,fold,16,,,82011799.0,ns,187165
collections,fold,16,,,83490713.0,ns,189420
collections,fold,16,,,84012562.0,ns,191675
collections,fold,16,,,84895408.0,ns,193930
collections,fold,16,,,85981516.0,ns,196185
collections,fold,16,,,86925728.0,ns,198440
collections,fold,16,,,87908431.0,ns,200695
collections,fold,16,,,88867209.0,ns,202950
collections,fold,16,,,89893164.0,ns,205205
collections,fold,16,,,90835972.0,ns,207460
collections,fold,16,,,91839725.0,ns,209715
collections,fold,16,,,92866823.0,ns,211970
collections,fold,16,,,93786858.0,ns,214225
collections,fold,16,,,94992239.0,ns,216480
collections,fold,16,,,95733460.0,ns,218735
collections,fold,16,,,96882846.0,ns,220990
collections,fold,16,,,98603063.0,ns,223245
collections,fold,16,,,98976714.0,ns,225500
