group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
collections,Parralel,11,,,996399.0,ns,55136
collections,Parralel,11,,,1992237.0,ns,110272
collections,Parralel,11,,,2987493.0,ns,165408
collections,Parralel,11,,,3990013.0,ns,220544
collections,Parralel,11,,,4986371.0,ns,275680
collections,Parralel,11,,,5973603.0,ns,330816
collections,Parralel,11,,,6973628.0,ns,385952
collections,Parralel,11,,,7968204.0,ns,441088
collections,Parralel,11,,,8971015.0,ns,496224
collections,Parralel,11,,,9967523.0,ns,551360
collections,Parralel,11,,,10896386.0,ns,606496
collections,Parralel,11,,,11891602.0,ns,661632
collections,Parralel,11,,,12881408.0,ns,716768
collections,Parralel,11,,,13909757.0,ns,771904
collections,Parralel,11,,,14774088.0,ns,827040
collections,Parralel,11,,,15769354.0,ns,882176
collections,Parralel,11,,,16740466.0,ns,937312
collections,Parralel,11,,,17734078.0,ns,992448
collections,Parralel,11,,,18720889.0,ns,1047584
collections,Parralel,11,,,19714412.0,ns,1102720
collections,Parralel,11,,,20690122.0,ns,1157856
collections,Parralel,11,,,21676543.0,ns,1212992
collections,Parralel,11,,,22657663.0,ns,1268128
collections,Parralel,11,,,23644353.0,ns,1323264
collections,Parralel,11,,,24639049.0,ns,1378400
collections,Parralel,11,,,25624076.0,ns,1433536
collections,Parralel,11,,,26602651.0,ns,1488672
collections,Parralel,11,,,27605441.0,ns,1543808
collections,Parralel,11,,,28585319.0,ns,1598944
collections,Parralel,11,,,29841264.0,ns,1654080
collections,Parralel,11,,,31023101.0,ns,1709216
collections,Parralel,11,,,31753721.0,ns,1764352
collections,Parralel,11,,,32949074.0,ns,1819488
collections,Parralel,11,,,33774261.0,ns,1874624
collections,Parralel,11,,,34991343.0,ns,1929760
collections,Parralel,11,,,35693009.0,ns,1984896
collections,Parralel,11,,,36688497.0,ns,2040032
collections,Parralel,11,,,37721925.0,ns,2095168
collections,Parralel,11,,,38751225.0,ns,2150304
collections,Parralel,11,,,39834858.0,ns,2205440
collections,Parralel,11,,,40655216.0,ns,2260576
collections,Parralel,11,,,41666382.0,ns,2315712
collections,Parralel,11,,,42692787.0,ns,2370848
collections,Parralel,11,,,43588346.0,ns,2425984
collections,Parralel,11,,,44544209.0,ns,2481120
collections,Parralel,11,,,45312550.0,ns,2536256
collections,Parralel,11,,,46304741.0,ns,2591392
collections,Parralel,11,,,47297192.0,ns,2646528
collections,Parralel,11,,,48295494.0,ns,2701664
collections,Parralel,11,,,49260264.0,ns,2756800
collections,Parralel,11,,,50369244.0,ns,2811936
collections,Parralel,11,,,51221963.0,ns,2867072
collections,Parralel,11,,,52226065.0,ns,2922208
collections,Parralel,11,,,53226483.0,ns,2977344
collections,Parralel,11,,,54228030.0,ns,3032480
collections,Parralel,11,,,55830546.0,ns,3087616
collections,Parralel,11,,,56616991.0,ns,3142752
collections,Parralel,11,,,57480230.0,ns,3197888
collections,Parralel,11,,,58676644.0,ns,3253024
collections,Parralel,11,,,59543799.0,ns,3308160
collections,Parralel,11,,,60505624.0,ns,3363296
collections,Parralel,11,,,61492835.0,ns,3418432
collections,Parralel,11,,,62469307.0,ns,3473568
collections,Parralel,11,,,63356049.0,ns,3528704
collections,Parralel,11,,,64048818.0,ns,3583840
collections,Parralel,11,,,65023226.0,ns,3638976
collections,Parralel,11,,,66034874.0,ns,3694112
collections,Parralel,11,,,66994423.0,ns,3749248
collections,Parralel,11,,,68001582.0,ns,3804384
collections,Parralel,11,,,69725505.0,ns,3859520
collections,Parralel,11,,,70484969.0,ns,3914656
collections,Parralel,11,,,71486978.0,ns,3969792
collections,Parralel,11,,,72440827.0,ns,4024928
collections,Parralel,11,,,73629166.0,ns,4080064
collections,Parralel,11,,,74415871.0,ns,4135200
collections,Parralel,11,,,75401630.0,ns,4190336
collections,Parralel,11,,,76368393.0,ns,4245472
collections,Parralel,11,,,77548787.0,ns,4300608
collections,Parralel,11,,,77036706.0,ns,4355744
collections,Parralel,11,,,77933247.0,ns,4410880
collections,Parralel,11,,,79044151.0,ns,4466016
collections,Parralel,11,,,79864540.0,ns,4521152
collections,Parralel,11,,,80830632.0,ns,4576288
collections,Parralel,11,,,82336926.0,ns,4631424
collections,Parralel,11,,,83983214.0,ns,4686560
collections,Parralel,11,,,84494634.0,ns,4741696
collections,Parralel,11,,,85489269.0,ns,4796832
collections,Parralel,11,,,86485858.0,ns,4851968
collections,Parralel,11,,,87419569.0,ns,4907104
collections,Parralel,11,,,87945665.0,ns,4962240
collections,Parralel,11,,,88645488.0,ns,5017376
collections,Parralel,11,,,89641886.0,ns,5072512
collections,Parralel,11,,,90621774.0,ns,5127648
collections,Parralel,11,,,91563300.0,ns,5182784
collections,Parralel,11,,,93043776.0,ns,5237920
collections,Parralel,11,,,94213530.0,ns,5293056
collections,Parralel,11,,,95291652.0,ns,5348192
collections,Parralel,11,,,96282270.0,ns,5403328
collections,Parralel,11,,,97405336.0,ns,5458464
collections,Parralel,11,,,97541853.0,ns,5513600
