group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
collections,Kyran Map,256,,,978716.0,ns,276
collections,Kyran Map,256,,,1956821.0,ns,552
collections,Kyran Map,256,,,2940847.0,ns,828
collections,Kyran Map,256,,,3937437.0,ns,1104
collections,Kyran Map,256,,,4935649.0,ns,1380
collections,Kyran Map,256,,,5885400.0,ns,1656
collections,Kyran Map,256,,,6896076.0,ns,1932
collections,Kyran Map,256,,,7894530.0,ns,2208
collections,Kyran Map,256,,,8835434.0,ns,2484
collections,Kyran Map,256,,,9809922.0,ns,2760
collections,Kyran Map,256,,,10806552.0,ns,3036
collections,Kyran Map,256,,,11794466.0,ns,3312
collections,Kyran Map,256,,,12801464.0,ns,3588
collections,Kyran Map,256,,,13776574.0,ns,3864
collections,Kyran Map,256,,,14744891.0,ns,4140
collections,Kyran Map,256,,,15741820.0,ns,4416
collections,Kyran Map,256,,,16752796.0,ns,4692
collections,Kyran Map,256,,,17743094.0,ns,4968
collections,Kyran Map,256,,,19341823.0,ns,5244
collections,Kyran Map,256,,,19794663.0,ns,5520
collections,Kyran Map,256,,,20656309.0,ns,5796
collections,Kyran Map,256,,,21639475.0,ns,6072
collections,Kyran Map,256,,,22617849.0,ns,6348
collections,Kyran Map,256,,,23525082.0,ns,6624
collections,Kyran Map,256,,,24602462.0,ns,6900
collections,Kyran Map,256,,,25633427.0,ns,7176
collections,Kyran Map,256,,,26635215.0,ns,7452
collections,Kyran Map,256,,,27585848.0,ns,7728
collections,Kyran Map,256,,,28526883.0,ns,8004
collections,Kyran Map,256,,,29525397.0,ns,8280
collections,Kyran Map,256,,,30512588.0,ns,8556
collections,Kyran Map,256,,,31376970.0,ns,8832
collections,Kyran Map,256,,,32294942.0,ns,9108
collections,Kyran Map,256,,,33354029.0,ns,9384
collections,Kyran Map,256,,,34345099.0,ns,9660
collections,Kyran Map,256,,,35492260.0,ns,9936
collections,Kyran Map,256,,,36503978.0,ns,10212
collections,Kyran Map,256,,,37297246.0,ns,10488
collections,Kyran Map,256,,,38400796.0,ns,10764
collections,Kyran Map,256,,,39439064.0,ns,11040
collections,Kyran Map,256,,,40415867.0,ns,11316
collections,Kyran Map,256,,,41422275.0,ns,11592
collections,Kyran Map,256,,,42392755.0,ns,11868
collections,Kyran Map,256,,,43339101.0,ns,12144
collections,Kyran Map,256,,,44191139.0,ns,12420
collections,Kyran Map,256,,,45332620.0,ns,12696
collections,Kyran Map,256,,,46339249.0,ns,12972
collections,Kyran Map,256,,,47304239.0,ns,13248
collections,Kyran Map,256,,,49360817.0,ns,13524
collections,Kyran Map,256,,,49921639.0,ns,13800
collections,Kyran Map,256,,,50244815.0,ns,14076
collections,Kyran Map,256,,,51229332.0,ns,14352
collections,Kyran Map,256,,,52384859.0,ns,14628
collections,Kyran Map,256,,,53231598.0,ns,14904
collections,Kyran Map,256,,,54085280.0,ns,15180
collections,Kyran Map,256,,,54959720.0,ns,15456
collections,Kyran Map,256,,,55966629.0,ns,15732
collections,Kyran Map,256,,,57182520.0,ns,16008
collections,Kyran Map,256,,,58226979.0,ns,16284
collections,Kyran Map,256,,,59263062.0,ns,16560
collections,Kyran Map,256,,,60251768.0,ns,16836
collections,Kyran Map,256,,,61165051.0,ns,17112
collections,Kyran Map,256,,,62046214.0,ns,17388
collections,Kyran Map,256,,,63137681.0,ns,17664
collections,Kyran Map,256,,,63987234.0,ns,17940
collections,Kyran Map,256,,,64983754.0,ns,18216
collections,Kyran Map,256,,,66472277.0,ns,18492
collections,Kyran Map,256,,,66743225.0,ns,18768
collections,Kyran Map,256,,,67729235.0,ns,19044
collections,Kyran Map,256,,,68810022.0,ns,19320
collections,Kyran Map,256,,,70025422.0,ns,19596
collections,Kyran Map,256,,,70905893.0,ns,19872
collections,Kyran Map,256,,,71797095.0,ns,20148
collections,Kyran Map,256,,,72928819.0,ns,20424
collections,Kyran Map,256,,,74061083.0,ns,20700
collections,Kyran Map,256,,,74716943.0,ns,20976
collections,Kyran Map,256,,,75633813.0,ns,21252
collections,Kyran Map,256,,,76537357.0,ns,21528
collections,Kyran Map,256,,,77514300.0,ns,21804
collections,Kyran Map,256,,,79228006.0,ns,22080
collections,Kyran Map,256,,,80807819.0,ns,22356
collections,Kyran Map,256,,,80508397.0,ns,22632
collections,Kyran Map,256,,,81813815.0,ns,22908
collections,Kyran Map,256,,,82594701.0,ns,23184
collections,Kyran Map,256,,,83745159.0,ns,23460
collections,Kyran Map,256,,,84810146.0,ns,23736
collections,Kyran Map,256,,,85597313.0,ns,24012
collections,Kyran Map,256,,,86312284.0,ns,24288
collections,Kyran Map,256,,,87712982.0,ns,24564
collections,Kyran Map,256,,,88477076.0,ns,24840
collections,Kyran Map,256,,,89219769.0,ns,25116
collections,Kyran Map,256,,,90937421.0,ns,25392
collections,Kyran Map,256,,,91531285.0,ns,25668
collections,Kyran Map,256,,,92329923.0,ns,25944
collections,Kyran Map,256,,,93835558.0,ns,26220
collections,Kyran Map,256,,,94256598.0,ns,26496
collections,Kyran Map,256,,,95262204.0,ns,26772
collections,Kyran Map,256,,,96229028.0,ns,27048
collections,Kyran Map,256,,,97292814.0,ns,27324
collections,Kyran Map,256,,,98645291.0,ns,27600
