group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
collections,Flatten,9,,,1053566.0,ns,382901
collections,Flatten,9,,,1955127.0,ns,765802
collections,Flatten,9,,,2939954.0,ns,1148703
collections,Flatten,9,,,3911816.0,ns,1531604
collections,Flatten,9,,,4886073.0,ns,1914505
collections,Flatten,9,,,5946912.0,ns,2297406
collections,Flatten,9,,,6851449.0,ns,2680307
collections,Flatten,9,,,7850623.0,ns,3063208
collections,Flatten,9,,,8881135.0,ns,3446109
collections,Flatten,9,,,9778608.0,ns,3829010
collections,Flatten,9,,,10779947.0,ns,4211911
collections,Flatten,9,,,11753192.0,ns,4594812
collections,Flatten,9,,,12726267.0,ns,4977713
collections,Flatten,9,,,13690815.0,ns,5360614
collections,Flatten,9,,,14729723.0,ns,5743515
collections,Flatten,9,,,15908023.0,ns,6126416
collections,Flatten,9,,,16676574.0,ns,6509317
collections,Flatten,9,,,17603764.0,ns,6892218
collections,Flatten,9,,,18897600.0,ns,7275119
collections,Flatten,9,,,19657095.0,ns,7658020
collections,Flatten,9,,,20890437.0,ns,8040921
collections,Flatten,9,,,21671853.0,ns,8423822
collections,Flatten,9,,,23390456.0,ns,8806723
collections,Flatten,9,,,23531491.0,ns,9189624
collections,Flatten,9,,,24629780.0,ns,9572525
collections,Flatten,9,,,25657207.0,ns,9955426
collections,Flatten,9,,,26749485.0,ns,10338327
collections,Flatten,9,,,27552522.0,ns,10721228
collections,Flatten,9,,,28567685.0,ns,11104129
collections,Flatten,9,,,29488803.0,ns,11487030
collections,Flatten,9,,,30503756.0,ns,11869931
collections,Flatten,9,,,31446935.0,ns,12252832
collections,Flatten,9,,,32414580.0,ns,12635733
collections,Flatten,9,,,33352438.0,ns,13018634
collections,Flatten,9,,,34385115.0,ns,13401535
collections,Flatten,9,,,35496770.0,ns,13784436
collections,Flatten,9,,,36474403.0,ns,14167337
collections,Flatten,9,,,37332252.0,ns,14550238
collections,Flatten,9,,,38307791.0,ns,14933139
collections,Flatten,9,,,39288380.0,ns,15316040
collections,Flatten,9,,,40289538.0,ns,15698941
collections,Flatten,9,,,41314019.0,ns,16081842
collections,Flatten,9,,,42310448.0,ns,16464743
collections,Flatten,9,,,43245221.0,ns,16847644
collections,Flatten,9,,,44644445.0,ns,17230545
collections,Flatten,9,,,46331258.0,ns,17613446
collections,Flatten,9,,,46389397.0,ns,17996347
collections,Flatten,9,,,47671763.0,ns,18379248
collections,Flatten,9,,,48386212.0,ns,18762149
collections,Flatten,9,,,49483921.0,ns,19145050
collections,Flatten,9,,,50301103.0,ns,19527951
collections,Flatten,9,,,51317229.0,ns,19910852
collections,Flatten,9,,,52219742.0,ns,20293753
collections,Flatten,9,,,53093670.0,ns,20676654
collections,Flatten,9,,,54034214.0,ns,21059555
collections,Flatten,9,,,55021145.0,ns,21442456
collections,Flatten,9,,,56021761.0,ns,21825357
collections,Flatten,9,,,57003824.0,ns,22208258
collections,Flatten,9,,,58118915.0,ns,22591159
collections,Flatten,9,,,58962377.0,ns,22974060
collections,Flatten,9,,,59967111.0,ns,23356961
collections,Flatten,9,,,60970713.0,ns,23739862
collections,Flatten,9,,,62129135.0,ns,24122763
collections,Flatten,9,,,63131325.0,ns,24505664
collections,Flatten,9,,,64196482.0,ns,24888565
collections,Flatten,9,,,65115136.0,ns,25271466
collections,Flatten,9,,,66182346.0,ns,25654367
collections,Flatten,9,,,67043591.0,ns,26037268
collections,Flatten,9,,,68045180.0,ns,26420169
collections,Flatten,9,,,68896627.0,ns,26803070
collections,Flatten,9,,,69798950.0,ns,27185971
collections,Flatten,9,,,70777594.0,ns,27568872
collections,Flatten,9,,,71813998.0,ns,27951773
collections,Flatten,9,,,72855892.0,ns,28334674
collections,Flatten,9,,,73738237.0,ns,28717575
collections,Flatten,9,,,74704548.0,ns,29100476
collections,Flatten,9,,,75751192.0,ns,29483377
collections,Flatten,9,,,78568255.0,ns,29866278
collections,Flatten,9,,,77487788.0,ns,30249179
collections,Flatten,9,,,79196513.0,ns,30632080
collections,Flatten,9,,,79374697.0,ns,31014981
collections,Flatten,9,,,80496491.0,ns,31397882
collections,Flatten,9,,,81576586.0,ns,31780783
collections,Flatten,9,,,84853583.0,ns,32163684
collections,Flatten,9,,,83486318.0,ns,32546585
collections,Flatten,9,,,89290162.0,ns,32929486
collections,Flatten,9,,,85693618.0,ns,33312387
collections,Flatten,9,,,86794031.0,ns,33695288
collections,Flatten,9,,,87576638.0,ns,34078189
collections,Flatten,9,,,88721045.0,ns,34461090
collections,Flatten,9,,,89737592.0,ns,34843991
collections,Flatten,9,,,90666503.0,ns,35226892
collections,Flatten,9,,,91710291.0,ns,35609793
collections,Flatten,9,,,92754719.0,ns,35992694
collections,Flatten,9,,,93849953.0,ns,36375595
collections,Flatten,9,,,94041914.0,ns,36758496
collections,Flatten,9,,,95763292.0,ns,37141397
collections,Flatten,9,,,96269772.0,ns,37524298
collections,Flatten,9,,,97124374.0,ns,37907199
collections,Flatten,9,,,98215311.0,ns,38290100
