group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
collections,Map,13,,,990057.0,ns,4261387
collections,Map,13,,,1974062.0,ns,8522774
collections,Map,13,,,2968367.0,ns,12784161
collections,Map,13,,,3943245.0,ns,17045548
collections,Map,13,,,4918305.0,ns,21306935
collections,Map,13,,,5947764.0,ns,25568322
collections,Map,13,,,6902555.0,ns,29829709
collections,Map,13,,,7891329.0,ns,34091096
collections,Map,13,,,8865016.0,ns,38352483
collections,Map,13,,,9857257.0,ns,42613870
collections,Map,13,,,10834199.0,ns,46875257
collections,Map,13,,,11864221.0,ns,51136644
collections,Map,13,,,12878884.0,ns,55398031
collections,Map,13,,,13795333.0,ns,59659418
collections,Map,13,,,14773447.0,ns,63920805
collections,Map,13,,,15780706.0,ns,68182192
collections,Map,13,,,16745625.0,ns,72443579
collections,Map,13,,,17737595.0,ns,76704966
collections,Map,13,,,18750816.0,ns,80966353
collections,Map,13,,,19651375.0,ns,85227740
collections,Map,13,,,20551253.0,ns,89489127
collections,Map,13,,,21524358.0,ns,93750514
collections,Map,13,,,22568727.0,ns,98011901
collections,Map,13,,,23490245.0,ns,102273288
collections,Map,13,,,24476946.0,ns,106534675
collections,Map,13,,,25452525.0,ns,110796062
collections,Map,13,,,26496012.0,ns,115057449
collections,Map,13,,,27476742.0,ns,119318836
collections,Map,13,,,28422014.0,ns,123580223
collections,Map,13,,,29404346.0,ns,127841610
collections,Map,13,,,30334751.0,ns,132102997
collections,Map,13,,,31312075.0,ns,136364384
collections,Map,13,,,32298464.0,ns,140625771
collections,Map,13,,,33284323.0,ns,144887158
collections,Map,13,,,34267827.0,ns,149148545
collections,Map,13,,,35280697.0,ns,153409932
collections,Map,13,,,36523859.0,ns,157671319
collections,Map,13,,,37455456.0,ns,161932706
collections,Map,13,,,38561901.0,ns,166194093
collections,Map,13,,,39383321.0,ns,170455480
collections,Map,13,,,40397133.0,ns,174716867
collections,Map,13,,,41380888.0,ns,178978254
collections,Map,13,,,42620372.0,ns,183239641
collections,Map,13,,,43518016.0,ns,187501028
collections,Map,13,,,44389621.0,ns,191762415
collections,Map,13,,,45344371.0,ns,196023802
collections,Map,13,,,46297539.0,ns,200285189
collections,Map,13,,,47293607.0,ns,204546576
collections,Map,13,,,48277482.0,ns,208807963
collections,Map,13,,,49258031.0,ns,213069350
collections,Map,13,,,50032723.0,ns,217330737
collections,Map,13,,,50884591.0,ns,221592124
collections,Map,13,,,51866343.0,ns,225853511
collections,Map,13,,,52911944.0,ns,230114898
collections,Map,13,,,54273818.0,ns,234376285
collections,Map,13,,,55224110.0,ns,238637672
collections,Map,13,,,55766628.0,ns,242899059
collections,Map,13,,,57024607.0,ns,247160446
collections,Map,13,,,58912688.0,ns,251421833
collections,Map,13,,,59262835.0,ns,255683220
collections,Map,13,,,60085127.0,ns,259944607
collections,Map,13,,,61453804.0,ns,264205994
collections,Map,13,,,62255367.0,ns,268467381
collections,Map,13,,,63079202.0,ns,272728768
collections,Map,13,,,64043040.0,ns,276990155
collections,Map,13,,,65066679.0,ns,281251542
collections,Map,13,,,66182131.0,ns,285512929
collections,Map,13,,,66711594.0,ns,289774316
collections,Map,13,,,67568851.0,ns,294035703
collections,Map,13,,,68482565.0,ns,298297090
collections,Map,13,,,69390768.0,ns,302558477
collections,Map,13,,,70372940.0,ns,306819864
collections,Map,13,,,71424213.0,ns,311081251
collections,Map,13,,,72534725.0,ns,315342638
collections,Map,13,,,75029374.0,ns,319604025
collections,Map,13,,,74977206.0,ns,323865412
collections,Map,13,,,76041521.0,ns,328126799
collections,Map,13,,,76684918.0,ns,332388186
collections,Map,13,,,77674614.0,ns,336649573
collections,Map,13,,,78976757.0,ns,340910960
collections,Map,13,,,79712036.0,ns,345172347
collections,Map,13,,,80237671.0,ns,349433734
collections,Map,13,,,81176582.0,ns,353695121
collections,Map,13,,,82158343.0,ns,357956508
collections,Map,13,,,83122101.0,ns,362217895
collections,Map,13,,,84797694.0,ns,366479282
collections,Map,13,,,85936440.0,ns,370740669
collections,Map,13,,,87600850.0,ns,375002056
collections,Map,13,,,88103303.0,ns,379263443
collections,Map,13,,,88632857.0,ns,383524830
collections,Map,13,,,89674530.0,ns,387786217
collections,Map,13,,,90620104.0,ns,392047604
collections,Map,13,,,91593589.0,ns,396308991
collections,Map,13,,,92571553.0,ns,400570378
collections,Map,13,,,92920588.0,ns,404831765
collections,Map,13,,,94884692.0,ns,409093152
collections,Map,13,,,94922231.0,ns,413354539
collections,Map,13,,,97739034.0,ns,417615926
collections,Map,13,,,97253984.0,ns,421877313
collections,Map,13,,,99576791.0,ns,426138700
