group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
collections,Map,13122,,,1087060.0,ns,3
collections,Map,13122,,,2178648.0,ns,6
collections,Map,13122,,,3324568.0,ns,9
collections,Map,13122,,,4419162.0,ns,12
collections,Map,13122,,,5514416.0,ns,15
collections,Map,13122,,,6598200.0,ns,18
collections,Map,13122,,,7622561.0,ns,21
collections,Map,13122,,,8710873.0,ns,24
collections,Map,13122,,,9877652.0,ns,27
collections,Map,13122,,,10976494.0,ns,30
collections,Map,13122,,,12009021.0,ns,33
collections,Map,13122,,,13150222.0,ns,36
collections,Map,13122,,,14271346.0,ns,39
collections,Map,13122,,,15449035.0,ns,42
collections,Map,13122,,,16446727.0,ns,45
collections,Map,13122,,,17542272.0,ns,48
collections,Map,13122,,,18523915.0,ns,51
collections,Map,13122,,,19799107.0,ns,54
collections,Map,13122,,,20760561.0,ns,57
collections,Map,13122,,,21992010.0,ns,60
collections,Map,13122,,,22933968.0,ns,63
collections,Map,13122,,,25610850.0,ns,66
collections,Map,13122,,,25232330.0,ns,69
collections,Map,13122,,,26248868.0,ns,72
collections,Map,13122,,,29143869.0,ns,75
collections,Map,13122,,,28943844.0,ns,78
collections,Map,13122,,,30191905.0,ns,81
collections,Map,13122,,,31259649.0,ns,84
collections,Map,13122,,,31834307.0,ns,87
collections,Map,13122,,,33463373.0,ns,90
collections,Map,13122,,,35162501.0,ns,93
collections,Map,13122,,,35798294.0,ns,96
collections,Map,13122,,,36895663.0,ns,99
collections,Map,13122,,,38002058.0,ns,102
collections,Map,13122,,,38271364.0,ns,105
collections,Map,13122,,,39459573.0,ns,108
collections,Map,13122,,,40547604.0,ns,111
collections,Map,13122,,,41835400.0,ns,114
collections,Map,13122,,,42995677.0,ns,117
collections,Map,13122,,,44106812.0,ns,120
collections,Map,13122,,,45198731.0,ns,123
collections,Map,13122,,,46400005.0,ns,126
collections,Map,13122,,,47318809.0,ns,129
collections,Map,13122,,,48440272.0,ns,132
collections,Map,13122,,,49578999.0,ns,135
collections,Map,13122,,,50546134.0,ns,138
collections,Map,13122,,,51329243.0,ns,141
collections,Map,13122,,,52458131.0,ns,144
collections,Map,13122,,,53640930.0,ns,147
collections,Map,13122,,,54719885.0,ns,150
collections,Map,13122,,,55782407.0,ns,153
collections,Map,13122,,,56828210.0,ns,156
collections,Map,13122,,,58041607.0,ns,159
collections,Map,13122,,,59556489.0,ns,162
collections,Map,13122,,,60932410.0,ns,165
collections,Map,13122,,,61940942.0,ns,168
collections,Map,13122,,,63089036.0,ns,171
collections,Map,13122,,,63629550.0,ns,174
collections,Map,13122,,,64458606.0,ns,177
collections,Map,13122,,,65754848.0,ns,180
collections,Map,13122,,,67375609.0,ns,183
collections,Map,13122,,,69271005.0,ns,186
collections,Map,13122,,,70075214.0,ns,189
collections,Map,13122,,,70278746.0,ns,192
collections,Map,13122,,,71080901.0,ns,195
collections,Map,13122,,,72415314.0,ns,198
collections,Map,13122,,,73648979.0,ns,201
collections,Map,13122,,,74362848.0,ns,204
collections,Map,13122,,,75808991.0,ns,207
collections,Map,13122,,,76540615.0,ns,210
collections,Map,13122,,,79991698.0,ns,213
collections,Map,13122,,,78614565.0,ns,216
collections,Map,13122,,,79862356.0,ns,219
collections,Map,13122,,,82507829.0,ns,222
collections,Map,13122,,,82073844.0,ns,225
collections,Map,13122,,,83315825.0,ns,228
collections,Map,13122,,,84809508.0,ns,231
collections,Map,13122,,,85278918.0,ns,234
collections,Map,13122,,,86360738.0,ns,237
collections,Map,13122,,,87527948.0,ns,240
collections,Map,13122,,,88532634.0,ns,243
collections,Map,13122,,,89653766.0,ns,246
collections,Map,13122,,,90798224.0,ns,249
collections,Map,13122,,,91874693.0,ns,252
collections,Map,13122,,,94245050.0,ns,255
collections,Map,13122,,,96634634.0,ns,258
collections,Map,13122,,,96242478.0,ns,261
collections,Map,13122,,,97429645.0,ns,264
collections,Map,13122,,,98284580.0,ns,267
collections,Map,13122,,,100687338.0,ns,270
collections,Map,13122,,,99758655.0,ns,273
collections,Map,13122,,,100738584.0,ns,276
collections,Map,13122,,,101902438.0,ns,279
collections,Map,13122,,,102885231.0,ns,282
collections,Map,13122,,,104269819.0,ns,285
collections,Map,13122,,,105365926.0,ns,288
collections,Map,13122,,,106033237.0,ns,291
collections,Map,13122,,,108331088.0,ns,294
collections,Map,13122,,,109227640.0,ns,297
collections,Map,13122,,,110687860.0,ns,300
