group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
collections,fold,901,,,1008534.0,ns,34
collections,fold,901,,,1991900.0,ns,68
collections,fold,901,,,2982310.0,ns,102
collections,fold,901,,,3990133.0,ns,136
collections,fold,901,,,4966616.0,ns,170
collections,fold,901,,,5970121.0,ns,204
collections,fold,901,,,6955261.0,ns,238
collections,fold,901,,,7928017.0,ns,272
collections,fold,901,,,8918416.0,ns,306
collections,fold,901,,,9906773.0,ns,340
collections,fold,901,,,10956033.0,ns,374
collections,fold,901,,,11947926.0,ns,408
collections,fold,901,,,12849038.0,ns,442
collections,fold,901,,,13885734.0,ns,476
collections,fold,901,,,14854875.0,ns,510
collections,fold,901,,,15878106.0,ns,544
collections,fold,901,,,16869367.0,ns,578
collections,fold,901,,,17820723.0,ns,612
collections,fold,901,,,18816223.0,ns,646
collections,fold,901,,,19804208.0,ns,680
collections,fold,901,,,20766284.0,ns,714
collections,fold,901,,,21785269.0,ns,748
collections,fold,901,,,22839668.0,ns,782
collections,fold,901,,,23739447.0,ns,816
collections,fold,901,,,24720580.0,ns,850
collections,fold,901,,,25741878.0,ns,884
collections,fold,901,,,26762525.0,ns,918
collections,fold,901,,,27813929.0,ns,952
collections,fold,901,,,28780925.0,ns,986
collections,fold,901,,,29762057.0,ns,1020
collections,fold,901,,,30690932.0,ns,1054
collections,fold,901,,,31624053.0,ns,1088
collections,fold,901,,,32687209.0,ns,1122
collections,fold,901,,,33660507.0,ns,1156
collections,fold,901,,,34601344.0,ns,1190
collections,fold,901,,,35668107.0,ns,1224
collections,fold,901,,,36674538.0,ns,1258
collections,fold,901,,,37616927.0,ns,1292
collections,fold,901,,,38675926.0,ns,1326
collections,fold,901,,,39579652.0,ns,1360
collections,fold,901,,,40603324.0,ns,1394
collections,fold,901,,,41601178.0,ns,1428
collections,fold,901,,,42524653.0,ns,1462
collections,fold,901,,,43496608.0,ns,1496
collections,fold,901,,,44472931.0,ns,1530
collections,fold,901,,,45521290.0,ns,1564
collections,fold,901,,,46450865.0,ns,1598
collections,fold,901,,,47666287.0,ns,1632
collections,fold,901,,,48729173.0,ns,1666
collections,fold,901,,,49618173.0,ns,1700
collections,fold,901,,,50481854.0,ns,1734
collections,fold,901,,,51651660.0,ns,1768
collections,fold,901,,,52419633.0,ns,1802
collections,fold,901,,,53530950.0,ns,1836
collections,fold,901,,,54412896.0,ns,1870
collections,fold,901,,,55369151.0,ns,1904
collections,fold,901,,,56345535.0,ns,1938
collections,fold,901,,,57504912.0,ns,1972
collections,fold,901,,,58419078.0,ns,2006
collections,fold,901,,,59498977.0,ns,2040
collections,fold,901,,,60817182.0,ns,2074
collections,fold,901,,,61676135.0,ns,2108
collections,fold,901,,,62745513.0,ns,2142
collections,fold,901,,,63664187.0,ns,2176
collections,fold,901,,,64371586.0,ns,2210
collections,fold,901,,,65344242.0,ns,2244
collections,fold,901,,,66308513.0,ns,2278
collections,fold,901,,,67461178.0,ns,2312
collections,fold,901,,,68424937.0,ns,2346
collections,fold,901,,,69300732.0,ns,2380
collections,fold,901,,,70233624.0,ns,2414
collections,fold,901,,,71362023.0,ns,2448
collections,fold,901,,,72281960.0,ns,2482
collections,fold,901,,,73560291.0,ns,2516
collections,fold,901,,,74257790.0,ns,2550
collections,fold,901,,,75528626.0,ns,2584
collections,fold,901,,,76428957.0,ns,2618
collections,fold,901,,,77538130.0,ns,2652
collections,fold,901,,,82136765.0,ns,2686
collections,fold,901,,,82366195.0,ns,2720
collections,fold,901,,,81426502.0,ns,2754
collections,fold,901,,,81683814.0,ns,2788
collections,fold,901,,,82192409.0,ns,2822
collections,fold,901,,,83704548.0,ns,2856
collections,fold,901,,,84769889.0,ns,2890
collections,fold,901,,,85271251.0,ns,2924
collections,fold,901,,,86907363.0,ns,2958
collections,fold,901,,,87833061.0,ns,2992
collections,fold,901,,,88143986.0,ns,3026
collections,fold,901,,,89576294.0,ns,3060
collections,fold,901,,,90288021.0,ns,3094
collections,fold,901,,,91017019.0,ns,3128
collections,fold,901,,,92424923.0,ns,3162
collections,fold,901,,,93728982.0,ns,3196
collections,fold,901,,,94782160.0,ns,3230
collections,fold,901,,,95580769.0,ns,3264
collections,fold,901,,,96535982.0,ns,3298
collections,fold,901,,,97863176.0,ns,3332
collections,fold,901,,,98764277.0,ns,3366
collections,fold,901,,,100026477.0,ns,3400
