group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
collections,Parralel,354294,,,51669151.0,ns,12
collections,Parralel,354294,,,51130931.0,ns,12
collections,Parralel,354294,,,51668199.0,ns,12
collections,Parralel,354294,,,51733542.0,ns,12
collections,Parralel,354294,,,51190182.0,ns,12
collections,Parralel,354294,,,51964175.0,ns,12
collections,Parralel,354294,,,51163031.0,ns,12
collections,Parralel,354294,,,51512938.0,ns,12
collections,Parralel,354294,,,51428339.0,ns,12
collections,Parralel,354294,,,51472061.0,ns,12
collections,Parralel,354294,,,51514360.0,ns,12
collections,Parralel,354294,,,51342417.0,ns,12
collections,Parralel,354294,,,51174203.0,ns,12
collections,Parralel,354294,,,51281283.0,ns,12
collections,Parralel,354294,,,51976387.0,ns,12
collections,Parralel,354294,,,51012589.0,ns,12
collections,Parralel,354294,,,51510112.0,ns,12
collections,Parralel,354294,,,50540493.0,ns,12
collections,Parralel,354294,,,51368717.0,ns,12
collections,Parralel,354294,,,51342267.0,ns,12
collections,Parralel,354294,,,51941041.0,ns,12
collections,Parralel,354294,,,50791304.0,ns,12
collections,Parralel,354294,,,51253471.0,ns,12
collections,Parralel,354294,,,51369889.0,ns,12
collections,Parralel,354294,,,51472812.0,ns,12
collections,Parralel,354294,,,51705339.0,ns,12
collections,Parralel,354294,,,51740856.0,ns,12
collections,Parralel,354294,,,51459638.0,ns,12
collections,Parralel,354294,,,50899917.0,ns,12
collections,Parralel,354294,,,51772935.0,ns,12
collections,Parralel,354294,,,51407009.0,ns,12
collections,Parralel,354294,,,51860760.0,ns,12
collections,Parralel,354294,,,51706190.0,ns,12
collections,Parralel,354294,,,52963469.0,ns,12
collections,Parralel,354294,,,51627472.0,ns,12
collections,Parralel,354294,,,51639806.0,ns,12
collections,Parralel,354294,,,51593017.0,ns,12
collections,Parralel,354294,,,51209479.0,ns,12
collections,Parralel,354294,,,51283447.0,ns,12
collections,Parralel,354294,,,51281083.0,ns,12
collections,Parralel,354294,,,51434090.0,ns,12
collections,Parralel,354294,,,51702513.0,ns,12
collections,Parralel,354294,,,50824135.0,ns,12
collections,Parralel,354294,,,51364950.0,ns,12
collections,Parralel,354294,,,51348430.0,ns,12
collections,Parralel,354294,,,51410956.0,ns,12
collections,Parralel,354294,,,51424602.0,ns,12
collections,Parralel,354294,,,51080847.0,ns,12
collections,Parralel,354294,,,51236609.0,ns,12
collections,Parralel,354294,,,51563333.0,ns,12
collections,Parralel,354294,,,51766012.0,ns,12
collections,Parralel,354294,,,50813776.0,ns,12
collections,Parralel,354294,,,51985805.0,ns,12
collections,Parralel,354294,,,51027537.0,ns,12
collections,Parralel,354294,,,51293817.0,ns,12
collections,Parralel,354294,,,51243081.0,ns,12
collections,Parralel,354294,,,51459778.0,ns,12
collections,Parralel,354294,,,51436293.0,ns,12
collections,Parralel,354294,,,51464217.0,ns,12
collections,Parralel,354294,,,51757867.0,ns,12
collections,Parralel,354294,,,52177094.0,ns,12
collections,Parralel,354294,,,52947930.0,ns,12
collections,Parralel,354294,,,52142439.0,ns,12
collections,Parralel,354294,,,52274346.0,ns,12
collections,Parralel,354294,,,54365139.0,ns,12
collections,Parralel,354294,,,51387372.0,ns,12
collections,Parralel,354294,,,51277326.0,ns,12
collections,Parralel,354294,,,51888162.0,ns,12
collections,Parralel,354294,,,52262374.0,ns,12
collections,Parralel,354294,,,50978435.0,ns,12
collections,Parralel,354294,,,51721419.0,ns,12
collections,Parralel,354294,,,51599741.0,ns,12
collections,Parralel,354294,,,52474722.0,ns,12
collections,Parralel,354294,,,51979343.0,ns,12
collections,Parralel,354294,,,50454501.0,ns,12
collections,Parralel,354294,,,51590103.0,ns,12
collections,Parralel,354294,,,51209268.0,ns,12
collections,Parralel,354294,,,51532885.0,ns,12
collections,Parralel,354294,,,51736467.0,ns,12
collections,Parralel,354294,,,51133896.0,ns,12
collections,Parralel,354294,,,51616122.0,ns,12
collections,Parralel,354294,,,50801312.0,ns,12
collections,Parralel,354294,,,51766033.0,ns,12
collections,Parralel,354294,,,50689933.0,ns,12
collections,Parralel,354294,,,52453743.0,ns,12
collections,Parralel,354294,,,50985608.0,ns,12
collections,Parralel,354294,,,51234966.0,ns,12
collections,Parralel,354294,,,51579363.0,ns,12
collections,Parralel,354294,,,51265964.0,ns,12
collections,Parralel,354294,,,51168612.0,ns,12
collections,Parralel,354294,,,51511255.0,ns,12
collections,Parralel,354294,,,51474195.0,ns,12
collections,Parralel,354294,,,51093932.0,ns,12
collections,Parralel,354294,,,52434416.0,ns,12
collections,Parralel,354294,,,50718246.0,ns,12
collections,Parralel,354294,,,51627061.0,ns,12
collections,Parralel,354294,,,50880250.0,ns,12
collections,Parralel,354294,,,51319565.0,ns,12
collections,Parralel,354294,,,51799435.0,ns,12
collections,Parralel,354294,,,51452986.0,ns,12
