group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
collections,Flatten,3,,,1288408.0,ns,14170
collections,Flatten,3,,,1988242.0,ns,28340
collections,Flatten,3,,,2932885.0,ns,42510
collections,Flatten,3,,,4965049.0,ns,56680
collections,Flatten,3,,,4762269.0,ns,70850
collections,Flatten,3,,,5797963.0,ns,85020
collections,Flatten,3,,,6868542.0,ns,99190
collections,Flatten,3,,,7649198.0,ns,113360
collections,Flatten,3,,,8667078.0,ns,127530
collections,Flatten,3,,,9657216.0,ns,141700
collections,Flatten,3,,,10738817.0,ns,155870
collections,Flatten,3,,,11509463.0,ns,170040
collections,Flatten,3,,,12546569.0,ns,184210
collections,Flatten,3,,,13592573.0,ns,198380
collections,Flatten,3,,,14493043.0,ns,212550
collections,Flatten,3,,,16448394.0,ns,226720
collections,Flatten,3,,,20417202.0,ns,240890
collections,Flatten,3,,,17815519.0,ns,255060
collections,Flatten,3,,,19298714.0,ns,269230
collections,Flatten,3,,,19701770.0,ns,283400
collections,Flatten,3,,,20913244.0,ns,297570
collections,Flatten,3,,,21757138.0,ns,311740
collections,Flatten,3,,,22536140.0,ns,325910
collections,Flatten,3,,,23388710.0,ns,340080
collections,Flatten,3,,,24273270.0,ns,354250
collections,Flatten,3,,,25270031.0,ns,368420
collections,Flatten,3,,,26372852.0,ns,382590
collections,Flatten,3,,,27308558.0,ns,396760
collections,Flatten,3,,,27886442.0,ns,410930
collections,Flatten,3,,,28906196.0,ns,425100
collections,Flatten,3,,,29795605.0,ns,439270
collections,Flatten,3,,,30850064.0,ns,453440
collections,Flatten,3,,,31842638.0,ns,467610
collections,Flatten,3,,,32963051.0,ns,481780
collections,Flatten,3,,,33811173.0,ns,495950
collections,Flatten,3,,,34682479.0,ns,510120
collections,Flatten,3,,,35693726.0,ns,524290
collections,Flatten,3,,,36629372.0,ns,538460
collections,Flatten,3,,,38066089.0,ns,552630
collections,Flatten,3,,,39154822.0,ns,566800
collections,Flatten,3,,,40331301.0,ns,580970
collections,Flatten,3,,,41426697.0,ns,595140
collections,Flatten,3,,,43598603.0,ns,609310
collections,Flatten,3,,,43702869.0,ns,623480
collections,Flatten,3,,,44007341.0,ns,637650
collections,Flatten,3,,,44183872.0,ns,651820
collections,Flatten,3,,,45223864.0,ns,665990
collections,Flatten,3,,,46333547.0,ns,680160
collections,Flatten,3,,,47254064.0,ns,694330
collections,Flatten,3,,,48387803.0,ns,708500
collections,Flatten,3,,,49165102.0,ns,722670
collections,Flatten,3,,,50134110.0,ns,736840
collections,Flatten,3,,,51203998.0,ns,751010
collections,Flatten,3,,,52014360.0,ns,765180
collections,Flatten,3,,,53332534.0,ns,779350
collections,Flatten,3,,,54872154.0,ns,793520
collections,Flatten,3,,,63905028.0,ns,807690
collections,Flatten,3,,,58017568.0,ns,821860
collections,Flatten,3,,,57933149.0,ns,836030
collections,Flatten,3,,,58384987.0,ns,850200
collections,Flatten,3,,,59089068.0,ns,864370
collections,Flatten,3,,,59745841.0,ns,878540
collections,Flatten,3,,,60624000.0,ns,892710
collections,Flatten,3,,,61772456.0,ns,906880
collections,Flatten,3,,,63240891.0,ns,921050
collections,Flatten,3,,,64946683.0,ns,935220
collections,Flatten,3,,,65535649.0,ns,949390
collections,Flatten,3,,,66216065.0,ns,963560
collections,Flatten,3,,,66908696.0,ns,977730
collections,Flatten,3,,,68265753.0,ns,991900
collections,Flatten,3,,,69993787.0,ns,1006070
collections,Flatten,3,,,70118721.0,ns,1020240
collections,Flatten,3,,,72173558.0,ns,1034410
collections,Flatten,3,,,72640264.0,ns,1048580
collections,Flatten,3,,,73902162.0,ns,1062750
collections,Flatten,3,,,74753630.0,ns,1076920
collections,Flatten,3,,,75115399.0,ns,1091090
collections,Flatten,3,,,76547317.0,ns,1105260
collections,Flatten,3,,,77055711.0,ns,1119430
collections,Flatten,3,,,77828171.0,ns,1133600
collections,Flatten,3,,,78245564.0,ns,1147770
collections,Flatten,3,,,79889800.0,ns,1161940
collections,Flatten,3,,,80508733.0,ns,1176110
collections,Flatten,3,,,82376247.0,ns,1190280
collections,Flatten,3,,,82670831.0,ns,1204450
collections,Flatten,3,,,84642682.0,ns,1218620
collections,Flatten,3,,,84962943.0,ns,1232790
collections,Flatten,3,,,85805664.0,ns,1246960
collections,Flatten,3,,,86621266.0,ns,1261130
collections,Flatten,3,,,87378506.0,ns,1275300
collections,Flatten,3,,,88620268.0,ns,1289470
collections,Flatten,3,,,90727132.0,ns,1303640
collections,Flatten,3,,,90340646.0,ns,1317810
collections,Flatten,3,,,91160986.0,ns,1331980
collections,Flatten,3,,,92687862.0,ns,1346150
collections,Flatten,3,,,93154147.0,ns,1360320
collections,Flatten,3,,,94442496.0,ns,1374490
collections,Flatten,3,,,95301649.0,ns,1388660
collections,Flatten,3,,,96686017.0,ns,1402830
collections,Flatten,3,,,96922159.0,ns,1417000
