group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
collections,Flatten,19,,,991880.0,ns,384026
collections,Flatten,19,,,1986826.0,ns,768052
collections,Flatten,19,,,2994847.0,ns,1152078
collections,Flatten,19,,,3967381.0,ns,1536104
collections,Flatten,19,,,4942880.0,ns,1920130
collections,Flatten,19,,,5971440.0,ns,2304156
collections,Flatten,19,,,6945336.0,ns,2688182
collections,Flatten,19,,,7916978.0,ns,3072208
collections,Flatten,19,,,8934115.0,ns,3456234
collections,Flatten,19,,,9935453.0,ns,3840260
collections,Flatten,19,,,10894763.0,ns,4224286
collections,Flatten,19,,,11895851.0,ns,4608312
collections,Flatten,19,,,12945099.0,ns,4992338
collections,Flatten,19,,,13763784.0,ns,5376364
collections,Flatten,19,,,14808654.0,ns,5760390
collections,Flatten,19,,,15779514.0,ns,6144416
collections,Flatten,19,,,16837518.0,ns,6528442
collections,Flatten,19,,,17769566.0,ns,6912468
collections,Flatten,19,,,18794769.0,ns,7296494
collections,Flatten,19,,,19741104.0,ns,7680520
collections,Flatten,19,,,20738023.0,ns,8064546
collections,Flatten,19,,,21721358.0,ns,8448572
collections,Flatten,19,,,22716325.0,ns,8832598
collections,Flatten,19,,,23712483.0,ns,9216624
collections,Flatten,19,,,24681430.0,ns,9600650
collections,Flatten,19,,,25659234.0,ns,9984676
collections,Flatten,19,,,26659410.0,ns,10368702
collections,Flatten,19,,,27657502.0,ns,10752728
collections,Flatten,19,,,28636057.0,ns,11136754
collections,Flatten,19,,,29669906.0,ns,11520780
collections,Flatten,19,,,30746856.0,ns,11904806
collections,Flatten,19,,,31606859.0,ns,12288832
collections,Flatten,19,,,32644915.0,ns,12672858
collections,Flatten,19,,,34494504.0,ns,13056884
collections,Flatten,19,,,34739914.0,ns,13440910
collections,Flatten,19,,,35748135.0,ns,13824936
collections,Flatten,19,,,36721521.0,ns,14208962
collections,Flatten,19,,,37701659.0,ns,14592988
collections,Flatten,19,,,38693930.0,ns,14977014
collections,Flatten,19,,,39765911.0,ns,15361040
collections,Flatten,19,,,41189201.0,ns,15745066
collections,Flatten,19,,,41598678.0,ns,16129092
collections,Flatten,19,,,42653977.0,ns,16513118
collections,Flatten,19,,,43682887.0,ns,16897144
collections,Flatten,19,,,44660040.0,ns,17281170
collections,Flatten,19,,,45628005.0,ns,17665196
collections,Flatten,19,,,46420161.0,ns,18049222
collections,Flatten,19,,,47458478.0,ns,18433248
collections,Flatten,19,,,48390827.0,ns,18817274
collections,Flatten,19,,,49386394.0,ns,19201300
collections,Flatten,19,,,50372674.0,ns,19585326
collections,Flatten,19,,,51377909.0,ns,19969352
collections,Flatten,19,,,52389596.0,ns,20353378
collections,Flatten,19,,,53358383.0,ns,20737404
collections,Flatten,19,,,54237142.0,ns,21121430
collections,Flatten,19,,,55606440.0,ns,21505456
collections,Flatten,19,,,56607267.0,ns,21889482
collections,Flatten,19,,,57515560.0,ns,22273508
collections,Flatten,19,,,58586528.0,ns,22657534
collections,Flatten,19,,,59561257.0,ns,23041560
collections,Flatten,19,,,60461345.0,ns,23425586
collections,Flatten,19,,,61375269.0,ns,23809612
collections,Flatten,19,,,62309250.0,ns,24193638
collections,Flatten,19,,,63397782.0,ns,24577664
collections,Flatten,19,,,64114537.0,ns,24961690
collections,Flatten,19,,,65153004.0,ns,25345716
collections,Flatten,19,,,66072859.0,ns,25729742
collections,Flatten,19,,,67079026.0,ns,26113768
collections,Flatten,19,,,68058212.0,ns,26497794
collections,Flatten,19,,,69093885.0,ns,26881820
collections,Flatten,19,,,70041112.0,ns,27265846
collections,Flatten,19,,,71715222.0,ns,27649872
collections,Flatten,19,,,72474736.0,ns,28033898
collections,Flatten,19,,,73392427.0,ns,28417924
collections,Flatten,19,,,74578281.0,ns,28801950
collections,Flatten,19,,,75453513.0,ns,29185976
collections,Flatten,19,,,76281085.0,ns,29570002
collections,Flatten,19,,,77364246.0,ns,29954028
collections,Flatten,19,,,79758416.0,ns,30338054
collections,Flatten,19,,,79065386.0,ns,30722080
collections,Flatten,19,,,80054591.0,ns,31106106
collections,Flatten,19,,,80908754.0,ns,31490132
collections,Flatten,19,,,81969664.0,ns,31874158
collections,Flatten,19,,,83035022.0,ns,32258184
collections,Flatten,19,,,84975542.0,ns,32642210
collections,Flatten,19,,,85348521.0,ns,33026236
collections,Flatten,19,,,86673486.0,ns,33410262
collections,Flatten,19,,,87230420.0,ns,33794288
collections,Flatten,19,,,88145907.0,ns,34178314
collections,Flatten,19,,,89254846.0,ns,34562340
collections,Flatten,19,,,89906038.0,ns,34946366
collections,Flatten,19,,,91076865.0,ns,35330392
collections,Flatten,19,,,91936536.0,ns,35714418
collections,Flatten,19,,,92744652.0,ns,36098444
collections,Flatten,19,,,93742584.0,ns,36482470
collections,Flatten,19,,,95684436.0,ns,36866496
collections,Flatten,19,,,96553295.0,ns,37250522
collections,Flatten,19,,,97436031.0,ns,37634548
collections,Flatten,19,,,98174466.0,ns,38018574
collections,Flatten,19,,,100079478.0,ns,38402600
