group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
collections,Parralel,14,,,996489.0,ns,54829
collections,Parralel,14,,,1980625.0,ns,109658
collections,Parralel,14,,,2976151.0,ns,164487
collections,Parralel,14,,,3967520.0,ns,219316
collections,Parralel,14,,,4960653.0,ns,274145
collections,Parralel,14,,,5952684.0,ns,328974
collections,Parralel,14,,,6934235.0,ns,383803
collections,Parralel,14,,,7930223.0,ns,438632
collections,Parralel,14,,,8922664.0,ns,493461
collections,Parralel,14,,,9920275.0,ns,548290
collections,Parralel,14,,,10903680.0,ns,603119
collections,Parralel,14,,,11895650.0,ns,657948
collections,Parralel,14,,,12958814.0,ns,712777
collections,Parralel,14,,,13898607.0,ns,767606
collections,Parralel,14,,,14904593.0,ns,822435
collections,Parralel,14,,,15878569.0,ns,877264
collections,Parralel,14,,,16855072.0,ns,932093
collections,Parralel,14,,,17841010.0,ns,986922
collections,Parralel,14,,,18835746.0,ns,1041751
collections,Parralel,14,,,19827355.0,ns,1096580
collections,Parralel,14,,,20816651.0,ns,1151409
collections,Parralel,14,,,21934387.0,ns,1206238
collections,Parralel,14,,,22940274.0,ns,1261067
collections,Parralel,14,,,23721479.0,ns,1315896
collections,Parralel,14,,,24636245.0,ns,1370725
collections,Parralel,14,,,25633084.0,ns,1425554
collections,Parralel,14,,,26610808.0,ns,1480383
collections,Parralel,14,,,27595154.0,ns,1535212
collections,Parralel,14,,,28590410.0,ns,1590041
collections,Parralel,14,,,29561050.0,ns,1644870
collections,Parralel,14,,,30566696.0,ns,1699699
collections,Parralel,14,,,31622828.0,ns,1754528
collections,Parralel,14,,,32526312.0,ns,1809357
collections,Parralel,14,,,33507071.0,ns,1864186
collections,Parralel,14,,,34507948.0,ns,1919015
collections,Parralel,14,,,35501371.0,ns,1973844
collections,Parralel,14,,,36468094.0,ns,2028673
collections,Parralel,14,,,37465866.0,ns,2083502
collections,Parralel,14,,,38430665.0,ns,2138331
collections,Parralel,14,,,39447301.0,ns,2193160
collections,Parralel,14,,,40430255.0,ns,2247989
collections,Parralel,14,,,41483330.0,ns,2302818
collections,Parralel,14,,,42714740.0,ns,2357647
collections,Parralel,14,,,43639945.0,ns,2412476
collections,Parralel,14,,,44627306.0,ns,2467305
collections,Parralel,14,,,45603437.0,ns,2522134
collections,Parralel,14,,,46662143.0,ns,2576963
collections,Parralel,14,,,47659022.0,ns,2631792
collections,Parralel,14,,,48613272.0,ns,2686621
collections,Parralel,14,,,49359221.0,ns,2741450
collections,Parralel,14,,,50284537.0,ns,2796279
collections,Parralel,14,,,51716342.0,ns,2851108
collections,Parralel,14,,,52646287.0,ns,2905937
collections,Parralel,14,,,53446206.0,ns,2960766
collections,Parralel,14,,,54214107.0,ns,3015595
collections,Parralel,14,,,55192682.0,ns,3070424
collections,Parralel,14,,,56185754.0,ns,3125253
collections,Parralel,14,,,57169048.0,ns,3180082
collections,Parralel,14,,,58144167.0,ns,3234911
collections,Parralel,14,,,59138573.0,ns,3289740
collections,Parralel,14,,,60138077.0,ns,3344569
collections,Parralel,14,,,61660552.0,ns,3399398
collections,Parralel,14,,,62571881.0,ns,3454227
collections,Parralel,14,,,63447734.0,ns,3509056
collections,Parralel,14,,,64511168.0,ns,3563885
collections,Parralel,14,,,65446863.0,ns,3618714
collections,Parralel,14,,,66211778.0,ns,3673543
collections,Parralel,14,,,67039559.0,ns,3728372
collections,Parralel,14,,,68155222.0,ns,3783201
collections,Parralel,14,,,68992403.0,ns,3838030
collections,Parralel,14,,,70017465.0,ns,3892859
collections,Parralel,14,,,70994488.0,ns,3947688
collections,Parralel,14,,,71965078.0,ns,4002517
collections,Parralel,14,,,72959994.0,ns,4057346
collections,Parralel,14,,,73992841.0,ns,4112175
collections,Parralel,14,,,75438482.0,ns,4167004
collections,Parralel,14,,,76530149.0,ns,4221833
collections,Parralel,14,,,77369173.0,ns,4276662
collections,Parralel,14,,,78374749.0,ns,4331491
collections,Parralel,14,,,79300676.0,ns,4386320
collections,Parralel,14,,,80622274.0,ns,4441149
collections,Parralel,14,,,81065696.0,ns,4495978
collections,Parralel,14,,,82470270.0,ns,4550807
collections,Parralel,14,,,83471628.0,ns,4605636
collections,Parralel,14,,,83787019.0,ns,4660465
collections,Parralel,14,,,84769482.0,ns,4715294
collections,Parralel,14,,,85736235.0,ns,4770123
collections,Parralel,14,,,86743014.0,ns,4824952
collections,Parralel,14,,,88258044.0,ns,4879781
collections,Parralel,14,,,89237151.0,ns,4934610
collections,Parralel,14,,,90273084.0,ns,4989439
collections,Parralel,14,,,91214419.0,ns,5044268
collections,Parralel,14,,,91837077.0,ns,5099097
collections,Parralel,14,,,92654910.0,ns,5153926
collections,Parralel,14,,,93596698.0,ns,5208755
collections,Parralel,14,,,94616119.0,ns,5263584
collections,Parralel,14,,,95571280.0,ns,5318413
collections,Parralel,14,,,96562028.0,ns,5373242
collections,Parralel,14,,,97786555.0,ns,5428071
collections,Parralel,14,,,99299613.0,ns,5482900
