group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
collections,Flatten2,14,,,984837.0,ns,383560
collections,Flatten2,14,,,1974373.0,ns,767120
collections,Flatten2,14,,,2955693.0,ns,1150680
collections,Flatten2,14,,,3945770.0,ns,1534240
collections,Flatten2,14,,,4919046.0,ns,1917800
collections,Flatten2,14,,,5917508.0,ns,2301360
collections,Flatten2,14,,,6926130.0,ns,2684920
collections,Flatten2,14,,,7902230.0,ns,3068480
collections,Flatten2,14,,,8854245.0,ns,3452040
collections,Flatten2,14,,,9839393.0,ns,3835600
collections,Flatten2,14,,,10841693.0,ns,4219160
collections,Flatten2,14,,,11801021.0,ns,4602720
collections,Flatten2,14,,,12813150.0,ns,4986280
collections,Flatten2,14,,,13807907.0,ns,5369840
collections,Flatten2,14,,,14764780.0,ns,5753400
collections,Flatten2,14,,,15776338.0,ns,6136960
collections,Flatten2,14,,,16715019.0,ns,6520520
collections,Flatten2,14,,,17733047.0,ns,6904080
collections,Flatten2,14,,,18732532.0,ns,7287640
collections,Flatten2,14,,,19715766.0,ns,7671200
collections,Flatten2,14,,,20790291.0,ns,8054760
collections,Flatten2,14,,,21787621.0,ns,8438320
collections,Flatten2,14,,,22609082.0,ns,8821880
collections,Flatten2,14,,,24012294.0,ns,9205440
collections,Flatten2,14,,,24697259.0,ns,9589000
collections,Flatten2,14,,,25655526.0,ns,9972560
collections,Flatten2,14,,,26729129.0,ns,10356120
collections,Flatten2,14,,,27658271.0,ns,10739680
collections,Flatten2,14,,,28727588.0,ns,11123240
collections,Flatten2,14,,,29732492.0,ns,11506800
collections,Flatten2,14,,,31078416.0,ns,11890360
collections,Flatten2,14,,,31825748.0,ns,12273920
collections,Flatten2,14,,,32668649.0,ns,12657480
collections,Flatten2,14,,,33485320.0,ns,13041040
collections,Flatten2,14,,,34782733.0,ns,13424600
collections,Flatten2,14,,,35560142.0,ns,13808160
collections,Flatten2,14,,,37058602.0,ns,14191720
collections,Flatten2,14,,,37649570.0,ns,14575280
collections,Flatten2,14,,,38636841.0,ns,14958840
collections,Flatten2,14,,,39336964.0,ns,15342400
collections,Flatten2,14,,,40306582.0,ns,15725960
collections,Flatten2,14,,,41282353.0,ns,16109520
collections,Flatten2,14,,,42336741.0,ns,16493080
collections,Flatten2,14,,,43256936.0,ns,16876640
collections,Flatten2,14,,,44129793.0,ns,17260200
collections,Flatten2,14,,,45159304.0,ns,17643760
collections,Flatten2,14,,,46135164.0,ns,18027320
collections,Flatten2,14,,,47128477.0,ns,18410880
collections,Flatten2,14,,,48215115.0,ns,18794440
collections,Flatten2,14,,,49154447.0,ns,19178000
collections,Flatten2,14,,,50147159.0,ns,19561560
collections,Flatten2,14,,,51583783.0,ns,19945120
collections,Flatten2,14,,,52269048.0,ns,20328680
collections,Flatten2,14,,,53319709.0,ns,20712240
collections,Flatten2,14,,,54816606.0,ns,21095800
collections,Flatten2,14,,,55198112.0,ns,21479360
collections,Flatten2,14,,,56295299.0,ns,21862920
collections,Flatten2,14,,,57372149.0,ns,22246480
collections,Flatten2,14,,,58553594.0,ns,22630040
collections,Flatten2,14,,,59040047.0,ns,23013600
collections,Flatten2,14,,,60076090.0,ns,23397160
collections,Flatten2,14,,,61069593.0,ns,23780720
collections,Flatten2,14,,,62063106.0,ns,24164280
collections,Flatten2,14,,,63066317.0,ns,24547840
collections,Flatten2,14,,,63988417.0,ns,24931400
collections,Flatten2,14,,,64957134.0,ns,25314960
collections,Flatten2,14,,,66029145.0,ns,25698520
collections,Flatten2,14,,,67610420.0,ns,26082080
collections,Flatten2,14,,,68516169.0,ns,26465640
collections,Flatten2,14,,,69289429.0,ns,26849200
collections,Flatten2,14,,,79865955.0,ns,27232760
collections,Flatten2,14,,,70906652.0,ns,27616320
collections,Flatten2,14,,,72092727.0,ns,27999880
collections,Flatten2,14,,,73117018.0,ns,28383440
collections,Flatten2,14,,,74081777.0,ns,28767000
collections,Flatten2,14,,,75667180.0,ns,29150560
collections,Flatten2,14,,,75912771.0,ns,29534120
collections,Flatten2,14,,,76936009.0,ns,29917680
collections,Flatten2,14,,,77950512.0,ns,30301240
collections,Flatten2,14,,,78955577.0,ns,30684800
collections,Flatten2,14,,,80193910.0,ns,31068360
collections,Flatten2,14,,,81435398.0,ns,31451920
collections,Flatten2,14,,,82269162.0,ns,31835480
collections,Flatten2,14,,,84334465.0,ns,32219040
collections,Flatten2,14,,,84201496.0,ns,32602600
collections,Flatten2,14,,,87450519.0,ns,32986160
collections,Flatten2,14,,,86038471.0,ns,33369720
collections,Flatten2,14,,,86826459.0,ns,33753280
collections,Flatten2,14,,,87809953.0,ns,34136840
collections,Flatten2,14,,,88819988.0,ns,34520400
collections,Flatten2,14,,,89815766.0,ns,34903960
collections,Flatten2,14,,,93237573.0,ns,35287520
collections,Flatten2,14,,,92264318.0,ns,35671080
collections,Flatten2,14,,,93466342.0,ns,36054640
collections,Flatten2,14,,,94682603.0,ns,36438200
collections,Flatten2,14,,,95139550.0,ns,36821760
collections,Flatten2,14,,,96192535.0,ns,37205320
collections,Flatten2,14,,,96174120.0,ns,37588880
collections,Flatten2,14,,,97027932.0,ns,37972440
collections,Flatten2,14,,,98238101.0,ns,38356000
