group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
collections,fold,118098,,,59504731.0,ns,6
collections,fold,118098,,,59632451.0,ns,6
collections,fold,118098,,,59563813.0,ns,6
collections,fold,118098,,,59713764.0,ns,6
collections,fold,118098,,,59783725.0,ns,6
collections,fold,118098,,,59454577.0,ns,6
collections,fold,118098,,,59783574.0,ns,6
collections,fold,118098,,,59746445.0,ns,6
collections,fold,118098,,,59658290.0,ns,6
collections,fold,118098,,,59584341.0,ns,6
collections,fold,118098,,,59626129.0,ns,6
collections,fold,118098,,,59384095.0,ns,6
collections,fold,118098,,,59478883.0,ns,6
collections,fold,118098,,,59571887.0,ns,6
collections,fold,118098,,,59379656.0,ns,6
collections,fold,118098,,,59775960.0,ns,6
collections,fold,118098,,,59617193.0,ns,6
collections,fold,118098,,,59677786.0,ns,6
collections,fold,118098,,,59589351.0,ns,6
collections,fold,118098,,,59657568.0,ns,6
collections,fold,118098,,,59634845.0,ns,6
collections,fold,118098,,,59630948.0,ns,6
collections,fold,118098,,,59442043.0,ns,6
collections,fold,118098,,,59594189.0,ns,6
collections,fold,118098,,,59631569.0,ns,6
collections,fold,118098,,,59614077.0,ns,6
collections,fold,118098,,,59622342.0,ns,6
collections,fold,118098,,,59614928.0,ns,6
collections,fold,118098,,,59493450.0,ns,6
collections,fold,118098,,,59341926.0,ns,6
collections,fold,118098,,,59500854.0,ns,6
collections,fold,118098,,,59604799.0,ns,6
collections,fold,118098,,,59660494.0,ns,6
collections,fold,118098,,,59502727.0,ns,6
collections,fold,118098,,,59672876.0,ns,6
collections,fold,118098,,,59622162.0,ns,6
collections,fold,118098,,,59606643.0,ns,6
collections,fold,118098,,,59626349.0,ns,6
collections,fold,118098,,,59637521.0,ns,6
collections,fold,118098,,,59229535.0,ns,6
collections,fold,118098,,,59347736.0,ns,6
collections,fold,118098,,,59523246.0,ns,6
collections,fold,118098,,,59710758.0,ns,6
collections,fold,118098,,,59635227.0,ns,6
collections,fold,118098,,,59543013.0,ns,6
collections,fold,118098,,,59596003.0,ns,6
collections,fold,118098,,,59435010.0,ns,6
collections,fold,118098,,,59690089.0,ns,6
collections,fold,118098,,,59527474.0,ns,6
collections,fold,118098,,,59895144.0,ns,6
collections,fold,118098,,,59658620.0,ns,6
collections,fold,118098,,,59641418.0,ns,6
collections,fold,118098,,,59666755.0,ns,6
collections,fold,118098,,,59633232.0,ns,6
collections,fold,118098,,,58323916.0,ns,6
collections,fold,118098,,,58288298.0,ns,6
collections,fold,118098,,,58691175.0,ns,6
collections,fold,118098,,,58248444.0,ns,6
collections,fold,118098,,,58247452.0,ns,6
collections,fold,118098,,,58230289.0,ns,6
collections,fold,118098,,,58246830.0,ns,6
collections,fold,118098,,,58369852.0,ns,6
collections,fold,118098,,,58233105.0,ns,6
collections,fold,118098,,,58250277.0,ns,6
collections,fold,118098,,,58949289.0,ns,6
collections,fold,118098,,,59295930.0,ns,6
collections,fold,118098,,,59261374.0,ns,6
collections,fold,118098,,,59362985.0,ns,6
collections,fold,118098,,,59300998.0,ns,6
collections,fold,118098,,,59243401.0,ns,6
collections,fold,118098,,,59301991.0,ns,6
collections,fold,118098,,,59218644.0,ns,6
collections,fold,118098,,,59257868.0,ns,6
collections,fold,118098,,,59562149.0,ns,6
collections,fold,118098,,,59679569.0,ns,6
collections,fold,118098,,,59717962.0,ns,6
collections,fold,118098,,,58234408.0,ns,6
collections,fold,118098,,,58225580.0,ns,6
collections,fold,118098,,,58353440.0,ns,6
collections,fold,118098,,,58997970.0,ns,6
collections,fold,118098,,,59333510.0,ns,6
collections,fold,118098,,,59266283.0,ns,6
collections,fold,118098,,,59461190.0,ns,6
collections,fold,118098,,,59282133.0,ns,6
collections,fold,118098,,,59263238.0,ns,6
collections,fold,118098,,,59298344.0,ns,6
collections,fold,118098,,,59343689.0,ns,6
collections,fold,118098,,,59277023.0,ns,6
collections,fold,118098,,,59348498.0,ns,6
collections,fold,118098,,,59325335.0,ns,6
collections,fold,118098,,,59604639.0,ns,6
collections,fold,118098,,,59245585.0,ns,6
collections,fold,118098,,,59281883.0,ns,6
collections,fold,118098,,,59391429.0,ns,6
collections,fold,118098,,,59274850.0,ns,6
collections,fold,118098,,,59358326.0,ns,6
collections,fold,118098,,,60016201.0,ns,6
collections,fold,118098,,,59314554.0,ns,6
collections,fold,118098,,,59714725.0,ns,6
collections,fold,118098,,,59682905.0,ns,6
