group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
collections,Map,18,,,990278.0,ns,2006
collections,Map,18,,,1977320.0,ns,4012
collections,Map,18,,,2961095.0,ns,6018
collections,Map,18,,,3988432.0,ns,8024
collections,Map,18,,,4999259.0,ns,10030
collections,Map,18,,,5919446.0,ns,12036
collections,Map,18,,,6958827.0,ns,14042
collections,Map,18,,,7967738.0,ns,16048
collections,Map,18,,,8893295.0,ns,18054
collections,Map,18,,,9897980.0,ns,20060
collections,Map,18,,,10873501.0,ns,22066
collections,Map,18,,,11945963.0,ns,24072
collections,Map,18,,,12791318.0,ns,26078
collections,Map,18,,,13878278.0,ns,28084
collections,Map,18,,,14808012.0,ns,30090
collections,Map,18,,,15781679.0,ns,32096
collections,Map,18,,,17027175.0,ns,34102
collections,Map,18,,,17787903.0,ns,36108
collections,Map,18,,,19054509.0,ns,38114
collections,Map,18,,,20070015.0,ns,40120
collections,Map,18,,,21134903.0,ns,42126
collections,Map,18,,,22162721.0,ns,44132
collections,Map,18,,,23219072.0,ns,46138
collections,Map,18,,,24236252.0,ns,48144
collections,Map,18,,,25226559.0,ns,50150
collections,Map,18,,,25780519.0,ns,52156
collections,Map,18,,,26811844.0,ns,54162
collections,Map,18,,,27596526.0,ns,56168
collections,Map,18,,,28570042.0,ns,58174
collections,Map,18,,,29951023.0,ns,60180
collections,Map,18,,,30892189.0,ns,62186
collections,Map,18,,,31751491.0,ns,64192
collections,Map,18,,,32871944.0,ns,66198
collections,Map,18,,,34085159.0,ns,68204
collections,Map,18,,,34961083.0,ns,70210
collections,Map,18,,,35912698.0,ns,72216
collections,Map,18,,,36670339.0,ns,74222
collections,Map,18,,,37215692.0,ns,76228
collections,Map,18,,,38516072.0,ns,78234
collections,Map,18,,,39638558.0,ns,80240
collections,Map,18,,,40514843.0,ns,82246
collections,Map,18,,,41704304.0,ns,84252
collections,Map,18,,,42427972.0,ns,86258
collections,Map,18,,,43452864.0,ns,88264
collections,Map,18,,,44550885.0,ns,90270
collections,Map,18,,,45877824.0,ns,92276
collections,Map,18,,,46753026.0,ns,94282
collections,Map,18,,,47327754.0,ns,96288
collections,Map,18,,,48380269.0,ns,98294
collections,Map,18,,,49640765.0,ns,100300
collections,Map,18,,,50254917.0,ns,102306
collections,Map,18,,,51704115.0,ns,104312
collections,Map,18,,,52480593.0,ns,106318
collections,Map,18,,,53449751.0,ns,108324
collections,Map,18,,,54780587.0,ns,110330
collections,Map,18,,,55347551.0,ns,112336
collections,Map,18,,,55960782.0,ns,114342
collections,Map,18,,,57386727.0,ns,116348
collections,Map,18,,,58670065.0,ns,118354
collections,Map,18,,,59436073.0,ns,120360
collections,Map,18,,,60419998.0,ns,122366
collections,Map,18,,,61366163.0,ns,124372
collections,Map,18,,,62717638.0,ns,126378
collections,Map,18,,,63937819.0,ns,128384
collections,Map,18,,,64289578.0,ns,130390
collections,Map,18,,,65607551.0,ns,132396
collections,Map,18,,,66057295.0,ns,134402
collections,Map,18,,,67600379.0,ns,136408
collections,Map,18,,,68348022.0,ns,138414
collections,Map,18,,,69036224.0,ns,140420
collections,Map,18,,,70454765.0,ns,142426
collections,Map,18,,,71995826.0,ns,144432
collections,Map,18,,,72381329.0,ns,146438
collections,Map,18,,,72927414.0,ns,148444
collections,Map,18,,,73814188.0,ns,150450
collections,Map,18,,,75220296.0,ns,152456
collections,Map,18,,,76334776.0,ns,154462
collections,Map,18,,,77313133.0,ns,156468
collections,Map,18,,,78711847.0,ns,158474
collections,Map,18,,,79211133.0,ns,160480
collections,Map,18,,,79855793.0,ns,162486
collections,Map,18,,,81766518.0,ns,164492
collections,Map,18,,,83100941.0,ns,166498
collections,Map,18,,,83824238.0,ns,168504
collections,Map,18,,,85010073.0,ns,170510
collections,Map,18,,,86383069.0,ns,172516
collections,Map,18,,,86747844.0,ns,174522
collections,Map,18,,,87890277.0,ns,176528
collections,Map,18,,,95412510.0,ns,178534
collections,Map,18,,,91473370.0,ns,180540
collections,Map,18,,,89931878.0,ns,182546
collections,Map,18,,,91454504.0,ns,184552
collections,Map,18,,,93532873.0,ns,186558
collections,Map,18,,,92790611.0,ns,188564
collections,Map,18,,,94314098.0,ns,190570
collections,Map,18,,,95731257.0,ns,192576
collections,Map,18,,,96155764.0,ns,194582
collections,Map,18,,,96308742.0,ns,196588
collections,Map,18,,,98426945.0,ns,198594
collections,Map,18,,,99360286.0,ns,200600
