group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
collections,Kyran Map,118098,,,53950910.0,ns,12
collections,Kyran Map,118098,,,54174920.0,ns,12
collections,Kyran Map,118098,,,54045017.0,ns,12
collections,Kyran Map,118098,,,53866521.0,ns,12
collections,Kyran Map,118098,,,53867203.0,ns,12
collections,Kyran Map,118098,,,53875699.0,ns,12
collections,Kyran Map,118098,,,53853096.0,ns,12
collections,Kyran Map,118098,,,53849710.0,ns,12
collections,Kyran Map,118098,,,53846594.0,ns,12
collections,Kyran Map,118098,,,53709457.0,ns,12
collections,Kyran Map,118098,,,53735315.0,ns,12
collections,Kyran Map,118098,,,53859158.0,ns,12
collections,Kyran Map,118098,,,53857184.0,ns,12
collections,Kyran Map,118098,,,53958695.0,ns,12
collections,Kyran Map,118098,,,53543085.0,ns,12
collections,Kyran Map,118098,,,53780380.0,ns,12
collections,Kyran Map,118098,,,53819453.0,ns,12
collections,Kyran Map,118098,,,53708074.0,ns,12
collections,Kyran Map,118098,,,53880117.0,ns,12
collections,Kyran Map,118098,,,53582628.0,ns,12
collections,Kyran Map,118098,,,53939138.0,ns,12
collections,Kyran Map,118098,,,53786982.0,ns,12
collections,Kyran Map,118098,,,53925733.0,ns,12
collections,Kyran Map,118098,,,53870028.0,ns,12
collections,Kyran Map,118098,,,53850311.0,ns,12
collections,Kyran Map,118098,,,53862784.0,ns,12
collections,Kyran Map,118098,,,53825845.0,ns,12
collections,Kyran Map,118098,,,53738542.0,ns,12
collections,Kyran Map,118098,,,53776302.0,ns,12
collections,Kyran Map,118098,,,53823180.0,ns,12
collections,Kyran Map,118098,,,53839070.0,ns,12
collections,Kyran Map,118098,,,53925502.0,ns,12
collections,Kyran Map,118098,,,53819984.0,ns,12
collections,Kyran Map,118098,,,53984343.0,ns,12
collections,Kyran Map,118098,,,53632042.0,ns,12
collections,Kyran Map,118098,,,53955268.0,ns,12
collections,Kyran Map,118098,,,53745023.0,ns,12
collections,Kyran Map,118098,,,53504582.0,ns,12
collections,Kyran Map,118098,,,53701903.0,ns,12
collections,Kyran Map,118098,,,54128783.0,ns,12
collections,Kyran Map,118098,,,53886449.0,ns,12
collections,Kyran Map,118098,,,53852024.0,ns,12
collections,Kyran Map,118098,,,53834711.0,ns,12
collections,Kyran Map,118098,,,53209057.0,ns,12
collections,Kyran Map,118098,,,53688667.0,ns,12
collections,Kyran Map,118098,,,53657840.0,ns,12
collections,Kyran Map,118098,,,53562861.0,ns,12
collections,Kyran Map,118098,,,53114770.0,ns,12
collections,Kyran Map,118098,,,53779869.0,ns,12
collections,Kyran Map,118098,,,53892230.0,ns,12
collections,Kyran Map,118098,,,53924180.0,ns,12
collections,Kyran Map,118098,,,54027473.0,ns,12
collections,Kyran Map,118098,,,54129414.0,ns,12
collections,Kyran Map,118098,,,53634135.0,ns,12
collections,Kyran Map,118098,,,53918148.0,ns,12
collections,Kyran Map,118098,,,54076666.0,ns,12
collections,Kyran Map,118098,,,53689499.0,ns,12
collections,Kyran Map,118098,,,53982299.0,ns,12
collections,Kyran Map,118098,,,54122121.0,ns,12
collections,Kyran Map,118098,,,54150705.0,ns,12
collections,Kyran Map,118098,,,54064723.0,ns,12
collections,Kyran Map,118098,,,54074652.0,ns,12
collections,Kyran Map,118098,,,54058251.0,ns,12
collections,Kyran Map,118098,,,54077197.0,ns,12
collections,Kyran Map,118098,,,54167176.0,ns,12
collections,Kyran Map,118098,,,53633344.0,ns,12
collections,Kyran Map,118098,,,54066046.0,ns,12
collections,Kyran Map,118098,,,54077968.0,ns,12
collections,Kyran Map,118098,,,54170432.0,ns,12
collections,Kyran Map,118098,,,54114456.0,ns,12
collections,Kyran Map,118098,,,54080803.0,ns,12
collections,Kyran Map,118098,,,53974695.0,ns,12
collections,Kyran Map,118098,,,54190319.0,ns,12
collections,Kyran Map,118098,,,53977299.0,ns,12
collections,Kyran Map,118098,,,54288123.0,ns,12
collections,Kyran Map,118098,,,54417054.0,ns,12
collections,Kyran Map,118098,,,53966519.0,ns,12
collections,Kyran Map,118098,,,54023957.0,ns,12
collections,Kyran Map,118098,,,54159752.0,ns,12
collections,Kyran Map,118098,,,53971168.0,ns,12
collections,Kyran Map,118098,,,54041450.0,ns,12
collections,Kyran Map,118098,,,54076375.0,ns,12
collections,Kyran Map,118098,,,54067649.0,ns,12
collections,Kyran Map,118098,,,53977019.0,ns,12
collections,Kyran Map,118098,,,53664603.0,ns,12
collections,Kyran Map,118098,,,54121190.0,ns,12
collections,Kyran Map,118098,,,54064703.0,ns,12
collections,Kyran Map,118098,,,54181723.0,ns,12
collections,Kyran Map,118098,,,54067408.0,ns,12
collections,Kyran Map,118098,,,54072398.0,ns,12
collections,Kyran Map,118098,,,54050076.0,ns,12
collections,Kyran Map,118098,,,53949467.0,ns,12
collections,Kyran Map,118098,,,53898040.0,ns,12
collections,Kyran Map,118098,,,54104718.0,ns,12
collections,Kyran Map,118098,,,54092486.0,ns,12
collections,Kyran Map,118098,,,54077487.0,ns,12
collections,Kyran Map,118098,,,54068902.0,ns,12
collections,Kyran Map,118098,,,54033765.0,ns,12
collections,Kyran Map,118098,,,54070565.0,ns,12
collections,Kyran Map,118098,,,54080943.0,ns,12
