group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
collections,fold,11,,,1010305.0,ns,4288945
collections,fold,11,,,1966428.0,ns,8577890
collections,fold,11,,,2950273.0,ns,12866835
collections,fold,11,,,3943816.0,ns,17155780
collections,fold,11,,,4930687.0,ns,21444725
collections,fold,11,,,5916005.0,ns,25733670
collections,fold,11,,,6888819.0,ns,30022615
collections,fold,11,,,7881341.0,ns,34311560
collections,fold,11,,,8856599.0,ns,38600505
collections,fold,11,,,9848350.0,ns,42889450
collections,fold,11,,,10817909.0,ns,47178395
collections,fold,11,,,11820157.0,ns,51467340
collections,fold,11,,,12806698.0,ns,55756285
collections,fold,11,,,13787768.0,ns,60045230
collections,fold,11,,,14771643.0,ns,64334175
collections,fold,11,,,15762200.0,ns,68623120
collections,fold,11,,,16733763.0,ns,72912065
collections,fold,11,,,17709974.0,ns,77201010
collections,fold,11,,,18708897.0,ns,81489955
collections,fold,11,,,19698593.0,ns,85778900
collections,fold,11,,,20717484.0,ns,90067845
collections,fold,11,,,21678106.0,ns,94356790
collections,fold,11,,,22640571.0,ns,98645735
collections,fold,11,,,23694878.0,ns,102934680
collections,fold,11,,,24978756.0,ns,107223625
collections,fold,11,,,25892890.0,ns,111512570
collections,fold,11,,,26762530.0,ns,115801515
collections,fold,11,,,28327736.0,ns,120090460
collections,fold,11,,,28948541.0,ns,124379405
collections,fold,11,,,30062250.0,ns,128668350
collections,fold,11,,,30735081.0,ns,132957295
collections,fold,11,,,31718306.0,ns,137246240
collections,fold,11,,,32883571.0,ns,141535185
collections,fold,11,,,33685855.0,ns,145824130
collections,fold,11,,,34752715.0,ns,150113075
collections,fold,11,,,35663163.0,ns,154402020
collections,fold,11,,,36685772.0,ns,158690965
collections,fold,11,,,37599765.0,ns,162979910
collections,fold,11,,,38667588.0,ns,167268855
collections,fold,11,,,39622759.0,ns,171557800
collections,fold,11,,,40666016.0,ns,175846745
collections,fold,11,,,41701658.0,ns,180135690
collections,fold,11,,,42696013.0,ns,184424635
collections,fold,11,,,43504489.0,ns,188713580
collections,fold,11,,,44358601.0,ns,193002525
collections,fold,11,,,45289447.0,ns,197291470
collections,fold,11,,,46276297.0,ns,201580415
collections,fold,11,,,47252848.0,ns,205869360
collections,fold,11,,,48266610.0,ns,210158305
collections,fold,11,,,49249823.0,ns,214447250
collections,fold,11,,,50284184.0,ns,218736195
collections,fold,11,,,51201334.0,ns,223025140
collections,fold,11,,,53288157.0,ns,227314085
collections,fold,11,,,53898021.0,ns,231603030
collections,fold,11,,,54579830.0,ns,235891975
collections,fold,11,,,55975928.0,ns,240180920
collections,fold,11,,,56552269.0,ns,244469865
collections,fold,11,,,57461063.0,ns,248758810
collections,fold,11,,,58407739.0,ns,253047755
collections,fold,11,,,59365806.0,ns,257336700
collections,fold,11,,,60253891.0,ns,261625645
collections,fold,11,,,61072997.0,ns,265914590
collections,fold,11,,,62018691.0,ns,270203535
collections,fold,11,,,63058671.0,ns,274492480
collections,fold,11,,,64004115.0,ns,278781425
collections,fold,11,,,65479611.0,ns,283070370
collections,fold,11,,,66413042.0,ns,287359315
collections,fold,11,,,67459634.0,ns,291648260
collections,fold,11,,,68475841.0,ns,295937205
collections,fold,11,,,69691150.0,ns,300226150
collections,fold,11,,,70388718.0,ns,304515095
collections,fold,11,,,71592906.0,ns,308804040
collections,fold,11,,,72659036.0,ns,313092985
collections,fold,11,,,73459507.0,ns,317381930
collections,fold,11,,,74187753.0,ns,321670875
collections,fold,11,,,75276394.0,ns,325959820
collections,fold,11,,,75820855.0,ns,330248765
collections,fold,11,,,76798239.0,ns,334537710
collections,fold,11,,,78055467.0,ns,338826655
collections,fold,11,,,79238575.0,ns,343115600
collections,fold,11,,,80239232.0,ns,347404545
collections,fold,11,,,81326993.0,ns,351693490
collections,fold,11,,,83488476.0,ns,355982435
collections,fold,11,,,83340638.0,ns,360271380
collections,fold,11,,,84604930.0,ns,364560325
collections,fold,11,,,85221636.0,ns,368849270
collections,fold,11,,,88342489.0,ns,373138215
collections,fold,11,,,87169750.0,ns,377427160
collections,fold,11,,,87958850.0,ns,381716105
collections,fold,11,,,88580997.0,ns,386005050
collections,fold,11,,,89540736.0,ns,390293995
collections,fold,11,,,90554477.0,ns,394582940
collections,fold,11,,,91984480.0,ns,398871885
collections,fold,11,,,94685344.0,ns,403160830
collections,fold,11,,,94405289.0,ns,407449775
collections,fold,11,,,95377382.0,ns,411738720
collections,fold,11,,,96149601.0,ns,416027665
collections,fold,11,,,96855375.0,ns,420316610
collections,fold,11,,,98269447.0,ns,424605555
collections,fold,11,,,99094303.0,ns,428894500
