group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
collections,Parralel,486,,,1022759.0,ns,94
collections,Parralel,486,,,1986818.0,ns,188
collections,Parralel,486,,,2980053.0,ns,282
collections,Parralel,486,,,4046714.0,ns,376
collections,Parralel,486,,,4988252.0,ns,470
collections,Parralel,486,,,6003307.0,ns,564
collections,Parralel,486,,,6935065.0,ns,658
collections,Parralel,486,,,7886862.0,ns,752
collections,Parralel,486,,,8859798.0,ns,846
collections,Parralel,486,,,9764345.0,ns,940
collections,Parralel,486,,,10882393.0,ns,1034
collections,Parralel,486,,,11937805.0,ns,1128
collections,Parralel,486,,,12778752.0,ns,1222
collections,Parralel,486,,,13886231.0,ns,1316
collections,Parralel,486,,,14739011.0,ns,1410
collections,Parralel,486,,,15846791.0,ns,1504
collections,Parralel,486,,,16924113.0,ns,1598
collections,Parralel,486,,,17545548.0,ns,1692
collections,Parralel,486,,,18603314.0,ns,1786
collections,Parralel,486,,,20161238.0,ns,1880
collections,Parralel,486,,,20926263.0,ns,1974
collections,Parralel,486,,,21612581.0,ns,2068
collections,Parralel,486,,,22602279.0,ns,2162
collections,Parralel,486,,,23780020.0,ns,2256
collections,Parralel,486,,,24653970.0,ns,2350
collections,Parralel,486,,,26625109.0,ns,2444
collections,Parralel,486,,,27587926.0,ns,2538
collections,Parralel,486,,,28845646.0,ns,2632
collections,Parralel,486,,,28415288.0,ns,2726
collections,Parralel,486,,,29654615.0,ns,2820
collections,Parralel,486,,,30501094.0,ns,2914
collections,Parralel,486,,,31357721.0,ns,3008
collections,Parralel,486,,,32451334.0,ns,3102
collections,Parralel,486,,,33333189.0,ns,3196
collections,Parralel,486,,,36172668.0,ns,3290
collections,Parralel,486,,,37361479.0,ns,3384
collections,Parralel,486,,,38487972.0,ns,3478
collections,Parralel,486,,,39893952.0,ns,3572
collections,Parralel,486,,,39411375.0,ns,3666
collections,Parralel,486,,,39401056.0,ns,3760
collections,Parralel,486,,,41017360.0,ns,3854
collections,Parralel,486,,,41812382.0,ns,3948
collections,Parralel,486,,,42157679.0,ns,4042
collections,Parralel,486,,,43373913.0,ns,4136
collections,Parralel,486,,,44493915.0,ns,4230
collections,Parralel,486,,,46142689.0,ns,4324
collections,Parralel,486,,,46300716.0,ns,4418
collections,Parralel,486,,,47545251.0,ns,4512
collections,Parralel,486,,,48454428.0,ns,4606
collections,Parralel,486,,,49350770.0,ns,4700
collections,Parralel,486,,,50452497.0,ns,4794
collections,Parralel,486,,,51354911.0,ns,4888
collections,Parralel,486,,,52030960.0,ns,4982
collections,Parralel,486,,,53034994.0,ns,5076
collections,Parralel,486,,,54275141.0,ns,5170
collections,Parralel,486,,,54908500.0,ns,5264
collections,Parralel,486,,,56692749.0,ns,5358
collections,Parralel,486,,,57395478.0,ns,5452
collections,Parralel,486,,,58283244.0,ns,5546
collections,Parralel,486,,,60053446.0,ns,5640
collections,Parralel,486,,,60314416.0,ns,5734
collections,Parralel,486,,,61188175.0,ns,5828
collections,Parralel,486,,,61885574.0,ns,5922
collections,Parralel,486,,,62888587.0,ns,6016
collections,Parralel,486,,,64124757.0,ns,6110
collections,Parralel,486,,,65455455.0,ns,6204
collections,Parralel,486,,,65925246.0,ns,6298
collections,Parralel,486,,,70873373.0,ns,6392
collections,Parralel,486,,,73551729.0,ns,6486
collections,Parralel,486,,,69169154.0,ns,6580
collections,Parralel,486,,,70320004.0,ns,6674
collections,Parralel,486,,,71191670.0,ns,6768
collections,Parralel,486,,,71648567.0,ns,6862
collections,Parralel,486,,,72996356.0,ns,6956
collections,Parralel,486,,,74351440.0,ns,7050
collections,Parralel,486,,,77834857.0,ns,7144
collections,Parralel,486,,,79233543.0,ns,7238
collections,Parralel,486,,,81518371.0,ns,7332
collections,Parralel,486,,,82664201.0,ns,7426
collections,Parralel,486,,,78983934.0,ns,7520
collections,Parralel,486,,,79580373.0,ns,7614
collections,Parralel,486,,,81383808.0,ns,7708
collections,Parralel,486,,,81759283.0,ns,7802
collections,Parralel,486,,,82840362.0,ns,7896
collections,Parralel,486,,,84924503.0,ns,7990
collections,Parralel,486,,,85133716.0,ns,8084
collections,Parralel,486,,,86873592.0,ns,8178
collections,Parralel,486,,,89204285.0,ns,8272
collections,Parralel,486,,,92491454.0,ns,8366
collections,Parralel,486,,,94633785.0,ns,8460
collections,Parralel,486,,,94538015.0,ns,8554
collections,Parralel,486,,,93017712.0,ns,8648
collections,Parralel,486,,,93220543.0,ns,8742
collections,Parralel,486,,,93008033.0,ns,8836
collections,Parralel,486,,,93547126.0,ns,8930
collections,Parralel,486,,,94479505.0,ns,9024
collections,Parralel,486,,,95679247.0,ns,9118
collections,Parralel,486,,,96778480.0,ns,9212
collections,Parralel,486,,,97608368.0,ns,9306
collections,Parralel,486,,,98519286.0,ns,9400
